Time,EXX,SXX
21770,0.02,62.8276
21770.4,0.02,62.8254
21770.8,0.02,62.8231
21771.2,0.02,62.8208
21771.6,0.02,62.8185
21772,0.02,62.8163
21772.4,0.02,62.814
21772.8,0.02,62.8117
21773.2,0.02,62.8095
21773.6,0.02,62.8072
21774,0.02,62.805
21774.4,0.02,62.8027
21774.8,0.02,62.8005
21775.2,0.02,62.7982
21775.6,0.02,62.796
21776,0.02,62.7937
21776.4,0.02,62.7915
21776.8,0.02,62.7893
21777.2,0.02,62.787
21777.6,0.02,62.7848
21778,0.02,62.7826
21778.4,0.02,62.7803
21778.8,0.02,62.7781
21779.2,0.02,62.7759
21779.6,0.02,62.7737
21780,0.02,62.7715
21780.4,0.02,62.7693
21780.8,0.02,62.767
21781.2,0.02,62.7648
21781.6,0.02,62.7626
21782,0.02,62.7604
21782.4,0.02,62.7582
21782.8,0.02,62.756
21783.2,0.02,62.7538
21783.6,0.02,62.7517
21784,0.02,62.7495
21784.4,0.02,62.7473
21784.8,0.02,62.7451
21785.2,0.02,62.7429
21785.6,0.02,62.7407
21786,0.02,62.7386
21786.4,0.02,62.7364
21786.8,0.02,62.7342
21787.2,0.02,62.7321
21787.6,0.02,62.7299
21788,0.02,62.7277
21788.4,0.02,62.7256
21788.8,0.02,62.7234
21789.2,0.02,62.7213
21789.6,0.02,62.7191
21790,0.02,62.717
21790.4,0.02,62.7148
21790.8,0.02,62.7127
21791.2,0.02,62.7105
21791.6,0.02,62.7084
21792,0.02,62.7062
21792.4,0.02,62.7041
21792.8,0.02,62.702
21793.2,0.02,62.6998
21793.6,0.02,62.6977
21794,0.02,62.6956
21794.4,0.02,62.6935
21794.8,0.02,62.6913
21795.2,0.02,62.6892
21795.6,0.02,62.6871
21796,0.02,62.685
21796.4,0.02,62.6829
21796.8,0.02,62.6808
21797.2,0.02,62.6787
21797.6,0.02,62.6766
21798,0.02,62.6745
21798.4,0.02,62.6724
21798.8,0.02,62.6703
21799.2,0.02,62.6682
21799.6,0.02,62.6661
21800,0.02,62.664
21820,0.02,62.5651
21840,0.02,62.4711
21860,0.02,62.3818
21880,0.02,62.2966
21900,0.02,62.2152
21920,0.02,62.1374
21940,0.02,62.0628
21960,0.02,61.9913
21980,0.02,61.9226
22000,0.02,61.8565
22020,0.02,61.7928
22040,0.02,61.7314
22060,0.02,61.6722
22080,0.02,61.6149
22100,0.02,61.5595
22120,0.02,61.5059
22140,0.02,61.454
22160,0.02,61.4037
22180,0.02,61.3548
22200,0.02,61.3074
22220,0.02,61.2613
22240,0.02,61.2165
22260,0.02,61.1729
22280,0.02,61.1305
22300,0.02,61.0891
22320,0.02,61.0488
22340,0.02,61.0096
22360,0.02,60.9712
22380,0.02,60.9338
22400,0.02,60.8973
22420,0.02,60.8616
22440,0.02,60.8267
22460,0.02,60.7925
22480,0.02,60.7591
22500,0.02,60.7265
22520,0.02,60.6945
22540,0.02,60.6632
22560,0.02,60.6325
22580,0.02,60.6024
22600,0.02,60.5729
22620,0.02,60.544
22640,0.02,60.5156
22660,0.02,60.4878
22680,0.02,60.4604
22700,0.02,60.4336
22720,0.02,60.4073
22740,0.02,60.3814
22760,0.02,60.3559
22780,0.02,60.3309
22800,0.02,60.3064
22820,0.02,60.2822
22840,0.02,60.2584
22860,0.02,60.235
22880,0.02,60.212
22900,0.02,60.1894
22920,0.02,60.1671
22940,0.02,60.1451
22960,0.02,60.1235
22980,0.02,60.1022
23000,0.02,60.0812
23020,0.02,60.0606
23040,0.02,60.0402
23060,0.02,60.0201
23080,0.02,60.0003
23100,0.02,59.9808
23120,0.02,59.9615
23140,0.02,59.9425
23160,0.02,59.9238
23180,0.02,59.9053
23200,0.02,59.8871
23220,0.02,59.8691
23240,0.02,59.8513
23260,0.02,59.8338
23280,0.02,59.8165
23300,0.02,59.7994
23320,0.02,59.7825
23340,0.02,59.7658
23360,0.02,59.7493
23380,0.02,59.733
23400,0.02,59.7169
23420,0.02,59.701
23440,0.02,59.6853
23460,0.02,59.6698
23480,0.02,59.6544
23500,0.02,59.6393
23520,0.02,59.6242
23540,0.02,59.6094
23560,0.02,59.5947
23580,0.02,59.5802
23600,0.02,59.5658
23620,0.02,59.5516
23640,0.02,59.5376
23660,0.02,59.5237
23680,0.02,59.5099
23700,0.02,59.4963
23720,0.02,59.4828
23740,0.02,59.4695
23760,0.02,59.4563
23780,0.02,59.4432
23800,0.02,59.4302
23820,0.02,59.4174
23840,0.02,59.4047
23860,0.02,59.3922
23880,0.02,59.3797
23900,0.02,59.3674
23920,0.02,59.3552
23940,0.02,59.3431
23960,0.01,-96.1836
23980,-3.25E-33,-98.5744
24000,1.89E-30,-78.166
24020,-9.52E-36,-72.8456
24040,4.99E-30,-70.3431
24060,1.16E-31,-68.8336
24080,2.37E-33,-67.7953
24100,9.28E-34,-67.022
24120,1.95E-34,-66.4149
24140,-2.20E-35,-65.9202
24160,-5.77E-33,-65.5057
24180,1.83E-33,-65.151
24200,-2.82E-34,-64.8422
24220,6.35E-35,-64.5699
24240,-1.29E-35,-64.3269
24260,1.30E-28,-64.108
24280,-3.72E-29,-63.9093
24300,-1.40E-28,-63.7276
24320,-7.57E-30,-63.5605
24340,1.43E-28,-63.406
24360,-2.74E-29,-63.2625
24380,-6.62E-29,-63.1286
24400,-7.74E-29,-63.0033
24420,7.24E-30,-62.8856
24440,9.33E-30,-62.7746
24460,-3.01E-30,-62.6699
24480,-2.57E-29,-62.5706
24480.4,-8.50E-34,-62.5686
24480.8,-5.00E-34,-62.5667
24481.2,-1.63E-34,-62.5647
24481.6,1.03E-33,-62.5627
24482,-9.70E-34,-62.5607
24482.4,-2.16E-34,-62.5588
24482.8,-3.23E-34,-62.5568
24483.2,-1.49E-34,-62.5548
24483.6,1.88E-34,-62.5529
24484,7.12E-34,-62.5509
24484.4,-4.64E-34,-62.5489
24484.8,1.66E-33,-62.547
24485.2,4.01E-34,-62.545
24485.6,-2.94E-34,-62.5431
24486,7.50E-34,-62.5411
24486.4,4.38E-34,-62.5392
24486.8,7.46E-35,-62.5372
24487.2,-3.26E-34,-62.5353
24487.6,5.99E-34,-62.5333
24488,-5.76E-34,-62.5314
24488.4,2.75E-35,-62.5294
24488.8,-6.64E-35,-62.5275
24489.2,-8.85E-35,-62.5256
24489.6,-8.73E-34,-62.5236
24490,-2.07E-34,-62.5217
24490.4,6.07E-34,-62.5198
24490.8,-8.02E-34,-62.5178
24491.2,-1.74E-34,-62.5159
24491.6,-3.93E-34,-62.514
24492,9.01E-34,-62.5121
24492.4,3.15E-34,-62.5101
24492.8,3.54E-34,-62.5082
24493.2,4.22E-34,-62.5063
24493.6,-6.84E-34,-62.5044
24494,-9.66E-35,-62.5025
24494.4,-5.80E-35,-62.5006
24494.8,-2.86E-35,-62.4987
24495.2,-2.54E-34,-62.4968
24495.6,-4.24E-34,-62.4949
24496,-2.08E-34,-62.493
24496.4,2.61E-34,-62.4911
24496.8,-5.49E-34,-62.4892
24497.2,-1.96E-35,-62.4873
24497.6,2.09E-34,-62.4854
24498,-2.93E-34,-62.4835
24498.4,4.13E-35,-62.4816
24498.8,3.37E-34,-62.4797
24499.2,-1.72E-35,-62.4778
24499.6,-5.03E-35,-62.4759
24500,-5.01E-34,-62.4741
24500.4,-1.49E-34,-62.4722
24500.8,-1.22E-34,-62.4703
24501.2,8.86E-35,-62.4684
24501.6,4.78E-34,-62.4665
24502,-2.70E-35,-62.4647
24502.4,-7.85E-35,-62.4628
24502.8,5.47E-34,-62.4609
24503.2,-6.89E-36,-62.4591
24503.6,-1.90E-34,-62.4572
24504,4.46E-34,-62.4553
24504.4,8.41E-34,-62.4535
24504.8,-3.29E-34,-62.4516
24505.2,6.99E-34,-62.4498
24505.6,-2.20E-34,-62.4479
24506,-1.04E-33,-62.4461
24506.4,-5.30E-34,-62.4442
24506.8,5.36E-35,-62.4424
24507.2,6.84E-35,-62.4405
24507.6,-9.58E-34,-62.4387
24508,1.36E-34,-62.4368
24508.4,2.39E-35,-62.435
24508.8,-3.48E-34,-62.4331
24509.2,-1.10E-34,-62.4313
24509.6,3.67E-34,-62.4295
24510,3.03E-34,-62.4276
24510.4,-2.78E-34,-62.4258
24510.8,-4.92E-34,-62.424
24511.2,3.64E-34,-62.4222
24511.6,3.92E-35,-62.4203
24512,-3.81E-34,-62.4185
24512.4,5.32E-34,-62.4167
24512.8,3.22E-34,-62.4149
24513.2,-6.19E-35,-62.413
24513.6,2.63E-34,-62.4112
24514,5.48E-34,-62.4094
24514.4,1.80E-34,-62.4076
24514.8,1.19E-34,-62.4058
24515.2,2.87E-34,-62.404
24515.6,3.54E-35,-62.4022
24516,-2.33E-34,-62.4004
24516.4,2.55E-34,-62.3986
24516.8,-7.59E-34,-62.3968
24517.2,-1.24E-34,-62.395
24517.6,-6.25E-34,-62.3932
24518,6.53E-34,-62.3914
24518.4,-5.91E-34,-62.3896
24518.8,-1.35E-34,-62.3878
24519.2,3.54E-34,-62.386
24519.6,-3.06E-34,-62.3842
24520,4.86E-35,-62.3824
24540,6.41E-30,-62.2972
24560,-1.45E-29,-62.2158
24580,6.08E-30,-62.1379
24600,-2.04E-30,-62.0634
24620,-1.38E-30,-61.9918
24640,-4.01E-30,-61.9231
24660,1.14E-30,-61.8569
24680,-8.06E-31,-61.7933
24700,1.41E-30,-61.7318
24720,6.24E-32,-61.6726
24740,-1.79E-30,-61.6153
24760,6.67E-31,-61.5599
24780,1.04E-30,-61.5063
24800,-1.18E-30,-61.4544
24820,4.50E-32,-61.404
24840,1.37E-30,-61.3552
24860,-9.27E-31,-61.3077
24880,6.17E-32,-61.2617
24900,-1.04E-31,-61.2168
24920,1.14E-31,-61.1732
24940,-5.99E-31,-61.1308
24960,-4.11E-31,-61.0894
24980,1.28E-31,-61.0491
25000,-2.99E-31,-61.0098
25020,2.08E-32,-60.9715
25040,-2.30E-31,-60.9341
25060,-2.74E-31,-60.8975
25080,2.33E-32,-60.8618
25100,6.26E-32,-60.8269
25120,-6.22E-32,-60.7928
25140,6.19E-32,-60.7594
25160,-5.29E-32,-60.7267
25180,1.19E-32,-60.6947
25200,3.21E-32,-60.6634
25220,-2.14E-31,-60.6327
25240,8.66E-33,-60.6026
25260,1.02E-31,-60.5731
25280,1.44E-31,-60.5442
25300,-2.26E-32,-60.5158
25320,8.34E-32,-60.488
25340,1.31E-31,-60.4606
25360,-1.26E-32,-60.4338
25380,2.10E-32,-60.4074
25400,5.59E-33,-60.3816
25420,-7.52E-33,-60.3561
25440,-4.29E-32,-60.3311
25460,1.18E-32,-60.3065
25480,-1.70E-32,-60.2824
25500,5.04E-32,-60.2586
25520,1.82E-32,-60.2352
25540,-1.85E-32,-60.2122
25560,-4.36E-33,-60.1895
25580,5.79E-33,-60.1672
25600,3.08E-32,-60.1453
25620,2.61E-32,-60.1237
25640,2.09E-32,-60.1024
25660,2.22E-32,-60.0814
25680,-7.76E-33,-60.0607
25700,-2.47E-33,-60.0403
25720,7.77E-33,-60.0202
25740,8.45E-33,-60.0004
25760,2.92E-32,-59.9809
25780,-5.05E-33,-59.9617
25800,-3.17E-33,-59.9427
25820,-6.96E-33,-59.9239
25840,-9.11E-34,-59.9055
25860,4.47E-33,-59.8872
25880,-1.24E-32,-59.8692
25900,-6.40E-33,-59.8514
25920,-7.06E-33,-59.8339
25940,-9.47E-33,-59.8166
25960,-1.56E-30,-59.7995
25980,2.12E-30,-59.7826
26000,1.12E-30,-59.7659
26020,-3.13E-30,-59.7494
26040,3.77E-30,-59.7331
26060,1.18E-29,-59.717
26080,2.64E-30,-59.7011
26100,2.27E-30,-59.6854
26120,-2.75E-30,-59.6699
26140,-1.07E-29,-59.6545
26160,-9.22E-31,-59.6394
26180,4.44E-30,-59.6244
26200,2.74E-30,-59.6095
26220,-1.08E-30,-59.5948
26240,1.79E-30,-59.5803
26260,2.61E-30,-59.5659
26280,-8.30E-30,-59.5517
26300,2.69E-30,-59.5377
26320,3.03E-30,-59.5238
26340,-4.78E-30,-59.51
26360,2.33E-30,-59.4964
26380,-5.07E-30,-59.4829
26400,8.83E-31,-59.4696
26420,-1.23E-30,-59.4564
26440,4.35E-30,-59.4433
26460,1.20E-30,-59.4303
26480,-6.70E-31,-59.4175
26500,-1.99E-30,-59.4048
26520,-2.07E-30,-59.3923
26540,4.60E-31,-59.3798
26560,4.27E-31,-59.3675
26580,-1.38E-31,-59.3553
26600,-1.05E-30,-59.3432
26620,0.01,96.1836
26640,0.02,98.5744
26660,0.02,78.166
26680,0.02,72.8456
26700,0.02,70.3431
26720,0.02,68.8336
26740,0.02,67.7953
26760,0.02,67.022
26780,0.02,66.4149
26800,0.02,65.9202
26820,0.02,65.5057
26840,0.02,65.151
26860,0.02,64.8422
26880,0.02,64.5699
26900,0.02,64.3269
26920,0.02,64.108
26940,0.02,63.9093
26960,0.02,63.7276
26980,0.02,63.5605
27000,0.02,63.406
27020,0.02,63.2625
27040,0.02,63.1286
27060,0.02,63.0033
27080,0.02,62.8856
27100,0.02,62.7746
27120,0.02,62.6699
27140,0.02,62.5706
27160,0.02,62.4764
27180,0.02,62.3868
27200,0.02,62.3014
27200.4,0.02,62.2997
27200.8,0.02,62.298
27201.2,0.02,62.2963
27201.6,0.02,62.2946
27202,0.02,62.2929
27202.4,0.02,62.2912
27202.8,0.02,62.2895
27203.2,0.02,62.2878
27203.6,0.02,62.2861
27204,0.02,62.2844
27204.4,0.02,62.2827
27204.8,0.02,62.281
27205.2,0.02,62.2793
27205.6,0.02,62.2776
27206,0.02,62.2759
27206.4,0.02,62.2743
27206.8,0.02,62.2726
27207.2,0.02,62.2709
27207.6,0.02,62.2692
27208,0.02,62.2675
27208.4,0.02,62.2659
27208.8,0.02,62.2642
27209.2,0.02,62.2625
27209.6,0.02,62.2609
27210,0.02,62.2592
27210.4,0.02,62.2575
27210.8,0.02,62.2559
27211.2,0.02,62.2542
27211.6,0.02,62.2525
27212,0.02,62.2509
27212.4,0.02,62.2492
27212.8,0.02,62.2476
27213.2,0.02,62.2459
27213.6,0.02,62.2442
27214,0.02,62.2426
27214.4,0.02,62.2409
27214.8,0.02,62.2393
27215.2,0.02,62.2376
27215.6,0.02,62.236
27216,0.02,62.2344
27216.4,0.02,62.2327
27216.8,0.02,62.2311
27217.2,0.02,62.2294
27217.6,0.02,62.2278
27218,0.02,62.2262
27218.4,0.02,62.2245
27218.8,0.02,62.2229
27219.2,0.02,62.2213
27219.6,0.02,62.2196
27220,0.02,62.218
27220.4,0.02,62.2164
27220.8,0.02,62.2147
27221.2,0.02,62.2131
27221.6,0.02,62.2115
27222,0.02,62.2099
27222.4,0.02,62.2082
27222.8,0.02,62.2066
27223.2,0.02,62.205
27223.6,0.02,62.2034
27224,0.02,62.2018
27224.4,0.02,62.2002
27224.8,0.02,62.1986
27225.2,0.02,62.1969
27225.6,0.02,62.1953
27226,0.02,62.1937
27226.4,0.02,62.1921
27226.8,0.02,62.1905
27227.2,0.02,62.1889
27227.6,0.02,62.1873
27228,0.02,62.1857
27228.4,0.02,62.1841
27228.8,0.02,62.1825
27229.2,0.02,62.1809
27229.6,0.02,62.1793
27230,0.02,62.1777
27230.4,0.02,62.1761
27230.8,0.02,62.1746
27231.2,0.02,62.173
27231.6,0.02,62.1714
27232,0.02,62.1698
27232.4,0.02,62.1682
27232.8,0.02,62.1666
27233.2,0.02,62.165
27233.6,0.02,62.1635
27234,0.02,62.1619
27234.4,0.02,62.1603
27234.8,0.02,62.1587
27235.2,0.02,62.1572
27235.6,0.02,62.1556
27236,0.02,62.154
27236.4,0.02,62.1524
27236.8,0.02,62.1509
27237.2,0.02,62.1493
27237.6,0.02,62.1477
27238,0.02,62.1462
27238.4,0.02,62.1446
27238.8,0.02,62.1431
27239.2,0.02,62.1415
27239.6,0.02,62.1399
27240,0.02,62.1384
27260,0.02,62.0638
27280,0.02,61.9922
27300,0.02,61.9234
27320,0.02,61.8573
27340,0.02,61.7936
27360,0.02,61.7322
27380,0.02,61.6729
27400,0.02,61.6156
27420,0.02,61.5602
27440,0.02,61.5066
27460,0.02,61.4547
27480,0.02,61.4043
27500,0.02,61.3555
27520,0.02,61.308
27540,0.02,61.2619
27560,0.02,61.2171
27580,0.02,61.1735
27600,0.02,61.131
27620,0.02,61.0897
27640,0.02,61.0494
27660,0.02,61.0101
27680,0.02,60.9717
27700,0.02,60.9343
27720,0.02,60.8977
27740,0.02,60.862
27760,0.02,60.8271
27780,0.02,60.793
27800,0.02,60.7596
27820,0.02,60.7269
27840,0.02,60.6949
27860,0.02,60.6636
27880,0.02,60.6329
27900,0.02,60.6028
27920,0.02,60.5733
27940,0.02,60.5443
27960,0.02,60.516
27980,0.02,60.4881
28000,0.02,60.4608
28020,0.02,60.434
28040,0.02,60.4076
28060,0.02,60.3817
28080,0.02,60.3563
28100,0.02,60.3313
28120,0.02,60.3067
28140,0.02,60.2825
28160,0.02,60.2587
28180,0.02,60.2353
28200,0.02,60.2123
28220,0.02,60.1897
28240,0.02,60.1674
28260,0.02,60.1454
28280,0.02,60.1238
28300,0.02,60.1025
28320,0.02,60.0815
28340,0.02,60.0608
28360,0.02,60.0404
28380,0.02,60.0204
28400,0.02,60.0006
28420,0.02,59.981
28440,0.02,59.9618
28460,0.02,59.9428
28480,0.02,59.924
28500,0.02,59.9056
28520,0.02,59.8873
28540,0.02,59.8693
28560,0.02,59.8515
28580,0.02,59.834
28600,0.02,59.8167
28620,0.02,59.7996
28640,0.02,59.7827
28660,0.02,59.766
28680,0.02,59.7495
28700,0.02,59.7332
28720,0.02,59.7171
28740,0.02,59.7012
28760,0.02,59.6855
28780,0.02,59.67
28800,0.02,59.6546
28820,0.02,59.6394
28840,0.02,59.6244
28860,0.02,59.6096
28880,0.02,59.5949
28900,0.02,59.5804
28920,0.02,59.566
28940,0.02,59.5518
28960,0.02,59.5378
28980,0.02,59.5238
29000,0.02,59.5101
29020,0.02,59.4965
29040,0.02,59.483
29060,0.02,59.4696
29080,0.02,59.4564
29100,0.02,59.4434
29120,0.02,59.4304
29140,0.02,59.4176
29160,0.02,59.4049
29180,0.02,59.3923
29200,0.02,59.3799
29220,0.02,59.3675
29240,0.02,59.3553
29260,0.02,59.3432
29280,0.01,-96.1836
29300,2.05E-33,-98.5744
29320,2.16E-29,-78.166
29340,-1.44E-35,-72.8456
29360,-1.60E-29,-70.3431
29380,-1.56E-31,-68.8336
29400,-8.15E-33,-67.7953
29420,1.64E-33,-67.022
29440,-1.90E-34,-66.4149
29460,5.81E-36,-65.9202
29480,-3.08E-33,-65.5057
29500,-2.10E-33,-65.151
29520,-3.81E-34,-64.8422
29540,-1.45E-35,-64.5699
29560,5.24E-35,-64.3269
29580,-1.33E-28,-64.108
29600,1.89E-28,-63.9093
29620,1.19E-29,-63.7276
29640,-1.23E-28,-63.5605
29660,-5.02E-29,-63.406
29680,-3.35E-29,-63.2625
29700,-5.42E-29,-63.1286
29720,5.39E-29,-63.0033
29740,-2.81E-29,-62.8856
29760,-1.76E-29,-62.7746
29780,-5.97E-30,-62.6699
29800,1.83E-29,-62.5706
29820,-8.15E-30,-62.4764
29840,1.66E-29,-62.3868
29860,8.73E-30,-62.3014
29880,-7.71E-32,-62.2198
29900,-5.13E-30,-62.1418
29920,3.59E-30,-62.0671
29920.4,1.85E-35,-62.0656
29920.8,-9.33E-35,-62.0641
29921.2,8.74E-35,-62.0626
29921.6,1.19E-34,-62.0611
29922,4.18E-34,-62.0596
29922.4,-4.96E-34,-62.0581
29922.8,3.91E-34,-62.0566
29923.2,-2.09E-35,-62.0551
29923.6,-8.42E-35,-62.0537
29924,-1.08E-36,-62.0522
29924.4,1.67E-34,-62.0507
29924.8,1.62E-34,-62.0492
29925.2,5.88E-35,-62.0477
29925.6,-1.76E-34,-62.0463
29926,4.57E-35,-62.0448
29926.4,1.31E-34,-62.0433
29926.8,2.69E-34,-62.0418
29927.2,-1.26E-34,-62.0404
29927.6,2.04E-34,-62.0389
29928,3.65E-35,-62.0374
29928.4,1.43E-34,-62.036
29928.8,3.13E-35,-62.0345
29929.2,-2.37E-34,-62.033
29929.6,1.59E-34,-62.0316
29930,9.46E-36,-62.0301
29930.4,-3.65E-34,-62.0286
29930.8,6.49E-35,-62.0272
29931.2,-3.28E-34,-62.0257
29931.6,9.96E-35,-62.0243
29932,4.79E-35,-62.0228
29932.4,-5.42E-35,-62.0213
29932.8,-1.46E-34,-62.0199
29933.2,-1.63E-34,-62.0184
29933.6,-1.61E-34,-62.017
29934,-9.85E-35,-62.0155
29934.4,-1.12E-34,-62.0141
29934.8,-1.13E-34,-62.0126
29935.2,-4.07E-34,-62.0112
29935.6,-1.88E-34,-62.0097
29936,-3.10E-34,-62.0083
29936.4,-3.90E-34,-62.0069
29936.8,7.39E-35,-62.0054
29937.2,6.27E-35,-62.004
29937.6,1.80E-34,-62.0025
29938,2.82E-35,-62.0011
29938.4,-8.89E-35,-61.9997
29938.8,3.71E-34,-61.9982
29939.2,-3.98E-34,-61.9968
29939.6,-8.77E-35,-61.9953
29940,-2.06E-35,-61.9939
29940.4,2.33E-35,-61.9925
29940.8,-4.10E-34,-61.991
29941.2,-1.27E-34,-61.9896
29941.6,1.32E-34,-61.9882
29942,1.73E-34,-61.9868
29942.4,3.50E-34,-61.9853
29942.8,1.14E-34,-61.9839
29943.2,-1.10E-35,-61.9825
29943.6,-3.21E-34,-61.9811
29944,1.60E-35,-61.9796
29944.4,-2.31E-34,-61.9782
29944.8,3.26E-34,-61.9768
29945.2,-3.97E-35,-61.9754
29945.6,-2.78E-35,-61.974
29946,8.05E-35,-61.9726
29946.4,-3.12E-34,-61.9711
29946.8,1.48E-34,-61.9697
29947.2,1.01E-35,-61.9683
29947.6,1.28E-34,-61.9669
29948,-2.07E-34,-61.9655
29948.4,6.96E-35,-61.9641
29948.8,-1.19E-34,-61.9627
29949.2,-3.97E-35,-61.9613
29949.6,1.41E-34,-61.9599
29950,-1.62E-34,-61.9585
29950.4,2.08E-34,-61.9571
29950.8,-3.93E-34,-61.9557
29951.2,-4.52E-35,-61.9543
29951.6,-9.88E-35,-61.9529
29952,1.26E-34,-61.9515
29952.4,-7.53E-35,-61.9501
29952.8,-5.76E-35,-61.9487
29953.2,5.88E-35,-61.9473
29953.6,2.06E-34,-61.9459
29954,1.37E-34,-61.9445
29954.4,1.09E-34,-61.9431
29954.8,2.71E-34,-61.9417
29955.2,2.32E-34,-61.9403
29955.6,6.07E-35,-61.9389
29956,7.41E-35,-61.9376
29956.4,-5.17E-35,-61.9362
29956.8,9.75E-35,-61.9348
29957.2,4.37E-34,-61.9334
29957.6,2.68E-34,-61.932
29958,-1.02E-34,-61.9306
29958.4,6.03E-35,-61.9293
29958.8,1.33E-34,-61.9279
29959.2,4.19E-35,-61.9265
29959.6,1.89E-34,-61.9251
29960,4.30E-35,-61.9238
29980,-2.80E-30,-61.8576
30000,-1.80E-30,-61.7939
30020,-7.15E-32,-61.7325
30040,-1.21E-30,-61.6732
30060,1.16E-30,-61.6159
30080,1.34E-30,-61.5605
30100,-5.47E-31,-61.5069
30120,-1.92E-30,-61.4549
30140,1.05E-30,-61.4045
30160,-1.07E-30,-61.3557
30180,-7.68E-31,-61.3082
30200,-8.13E-32,-61.2621
30220,-3.78E-31,-61.2173
30240,-5.31E-31,-61.1737
30260,-9.09E-31,-61.1312
30280,4.28E-31,-61.0898
30300,-1.64E-31,-61.0495
30320,-8.09E-32,-61.0102
30340,-2.98E-32,-60.9719
30360,2.84E-32,-60.9344
30380,9.58E-32,-60.8979
30400,1.28E-31,-60.8622
30420,2.93E-31,-60.8272
30440,1.07E-31,-60.7931
30460,-1.43E-31,-60.7597
30480,4.34E-32,-60.727
30500,-7.14E-32,-60.695
30520,2.26E-31,-60.6637
30540,4.11E-32,-60.633
30560,2.57E-32,-60.6029
30580,6.64E-32,-60.5734
30600,-6.17E-32,-60.5445
30620,1.80E-32,-60.5161
30640,3.98E-32,-60.4882
30660,8.36E-32,-60.4609
30680,1.08E-31,-60.4341
30700,3.69E-32,-60.4077
30720,-2.91E-32,-60.3818
30740,-4.06E-32,-60.3564
30760,5.32E-34,-60.3314
30780,-4.23E-32,-60.3068
30800,2.40E-32,-60.2826
30820,8.88E-33,-60.2588
30840,2.72E-32,-60.2354
30860,5.41E-33,-60.2124
30880,1.07E-32,-60.1898
30900,-5.96E-33,-60.1675
30920,2.78E-32,-60.1455
30940,1.32E-32,-60.1239
30960,-2.69E-32,-60.1026
30980,-1.70E-33,-60.0816
31000,2.75E-32,-60.0609
31020,3.28E-33,-60.0405
31040,-2.27E-32,-60.0205
31060,-1.14E-32,-60.0006
31080,1.40E-32,-59.9811
31100,-2.00E-33,-59.9619
31120,1.62E-32,-59.9429
31140,7.45E-33,-59.9241
31160,3.10E-33,-59.9056
31180,1.78E-32,-59.8874
31200,-5.79E-33,-59.8694
31220,-6.39E-33,-59.8516
31240,1.77E-33,-59.8341
31260,6.01E-33,-59.8168
31280,-3.04E-30,-59.7996
31300,-1.90E-29,-59.7828
31320,1.09E-29,-59.7661
31340,8.35E-30,-59.7496
31360,-8.79E-31,-59.7333
31380,-3.86E-30,-59.7172
31400,-2.35E-30,-59.7013
31420,-2.85E-30,-59.6856
31440,-3.91E-31,-59.6701
31460,9.75E-30,-59.6547
31480,2.47E-30,-59.6395
31500,-4.52E-30,-59.6245
31520,-3.44E-30,-59.6097
31540,5.94E-30,-59.595
31560,7.91E-30,-59.5805
31580,2.37E-31,-59.5661
31600,8.61E-30,-59.5519
31620,3.11E-30,-59.5378
31640,-1.47E-30,-59.5239
31660,-4.94E-30,-59.5101
31680,-2.12E-30,-59.4965
31700,-1.41E-30,-59.483
31720,-4.45E-30,-59.4697
31740,3.94E-32,-59.4565
31760,5.06E-30,-59.4434
31780,5.09E-30,-59.4305
31800,1.12E-30,-59.4176
31820,3.64E-31,-59.4049
31840,-1.03E-30,-59.3924
31860,-7.43E-30,-59.3799
31880,-7.17E-31,-59.3676
31900,-2.15E-31,-59.3554
31920,-2.65E-31,-59.3433
31940,0.01,96.1836
31960,0.02,98.5744
31980,0.02,78.166
32000,0.02,72.8456
32020,0.02,70.3431
32040,0.02,68.8336
32060,0.02,67.7953
32080,0.02,67.022
32100,0.02,66.4149
32120,0.02,65.9202
32140,0.02,65.5057
32160,0.02,65.151
32180,0.02,64.8422
32200,0.02,64.5699
32220,0.02,64.3269
32240,0.02,64.108
32260,0.02,63.9093
32280,0.02,63.7276
32300,0.02,63.5605
32320,0.02,63.406
32340,0.02,63.2625
32360,0.02,63.1286
32380,0.02,63.0033
32400,0.02,62.8856
32420,0.02,62.7746
32440,0.02,62.6699
32460,0.02,62.5706
32480,0.02,62.4764
32500,0.02,62.3868
32520,0.02,62.3014
32540,0.02,62.2198
32560,0.02,62.1418
32580,0.02,62.0671
32600,0.02,61.9953
32620,0.02,61.9265
32640,0.02,61.8602
32640.4,0.02,61.8589
32640.8,0.02,61.8576
32641.2,0.02,61.8562
32641.6,0.02,61.8549
32642,0.02,61.8536
32642.4,0.02,61.8523
32642.8,0.02,61.851
32643.2,0.02,61.8496
32643.6,0.02,61.8483
32644,0.02,61.847
32644.4,0.02,61.8457
32644.8,0.02,61.8444
32645.2,0.02,61.8431
32645.6,0.02,61.8418
32646,0.02,61.8405
32646.4,0.02,61.8391
32646.8,0.02,61.8378
32647.2,0.02,61.8365
32647.6,0.02,61.8352
32648,0.02,61.8339
32648.4,0.02,61.8326
32648.8,0.02,61.8313
32649.2,0.02,61.83
32649.6,0.02,61.8287
32650,0.02,61.8274
32650.4,0.02,61.8261
32650.8,0.02,61.8248
32651.2,0.02,61.8235
32651.6,0.02,61.8222
32652,0.02,61.8209
32652.4,0.02,61.8196
32652.8,0.02,61.8183
32653.2,0.02,61.8171
